ID, ID_STUDENT, ID_CURS, VALOARE, DATA_NOTARE, CREATED_AT, UPDATED_AT
5825, 357, 1, 8, 23-FEB-17, 23-FEB-17, 23-FEB-17
5826, 357, 2, 8, 11-FEB-17, 11-FEB-17, 11-FEB-17
5827, 357, 3, 5, 16-FEB-17, 16-FEB-17, 16-FEB-17
5828, 357, 4, 6, 17-FEB-17, 17-FEB-17, 17-FEB-17
5829, 357, 5, 6, 01-JUL-17, 01-JUL-17, 01-JUL-17
5830, 357, 6, 9, 05-JUL-17, 05-JUL-17, 05-JUL-17
5831, 357, 7, 5, 11-JUL-17, 11-JUL-17, 11-JUL-17
5832, 357, 8, 8, 13-JUL-17, 13-JUL-17, 13-JUL-17
5833, 357, 9, 5, 18-FEB-18, 18-FEB-18, 18-FEB-18
5834, 357, 10, 6, 15-FEB-18, 15-FEB-18, 15-FEB-18
5835, 357, 11, 4, 13-FEB-18, 13-FEB-18, 13-FEB-18
5836, 357, 12, 9, 16-FEB-18, 16-FEB-18, 16-FEB-18
5837, 357, 13, 7, 30-JUN-18, 30-JUN-18, 30-JUN-18
5838, 357, 14, 7, 01-JUL-18, 01-JUL-18, 01-JUL-18
5839, 357, 15, 5, 11-JUL-18, 11-JUL-18, 11-JUL-18
5840, 357, 16, 5, 11-JUL-18, 11-JUL-18, 11-JUL-18
5841, 357, 17, 4, 12-FEB-19, 12-FEB-19, 12-FEB-19
5842, 357, 18, 9, 22-FEB-19, 22-FEB-19, 22-FEB-19
5843, 357, 19, 8, 21-FEB-19, 21-FEB-19, 21-FEB-19
5844, 357, 20, 9, 19-FEB-19, 19-FEB-19, 19-FEB-19
5845, 357, 21, 7, 30-JUN-19, 30-JUN-19, 30-JUN-19
5846, 357, 22, 4, 10-JUL-19, 10-JUL-19, 10-JUL-19
5847, 357, 23, 4, 11-JUL-19, 11-JUL-19, 11-JUL-19
5848, 357, 24, 4, 13-JUL-19, 13-JUL-19, 13-JUL-19
5849, 358, 1, 7, 17-FEB-17, 17-FEB-17, 17-FEB-17
5850, 358, 2, 5, 16-FEB-17, 16-FEB-17, 16-FEB-17
5851, 358, 3, 4, 22-FEB-17, 22-FEB-17, 22-FEB-17
5852, 358, 4, 9, 13-FEB-17, 13-FEB-17, 13-FEB-17
5853, 358, 5, 5, 03-JUL-17, 03-JUL-17, 03-JUL-17
5854, 358, 6, 5, 04-JUL-17, 04-JUL-17, 04-JUL-17
5855, 358, 7, 5, 08-JUL-17, 08-JUL-17, 08-JUL-17
5856, 358, 8, 5, 07-JUL-17, 07-JUL-17, 07-JUL-17
5857, 358, 9, 5, 17-FEB-18, 17-FEB-18, 17-FEB-18
5858, 358, 10, 7, 21-FEB-18, 21-FEB-18, 21-FEB-18
5859, 358, 11, 7, 10-FEB-18, 10-FEB-18, 10-FEB-18
5860, 358, 12, 8, 20-FEB-18, 20-FEB-18, 20-FEB-18
5861, 358, 13, 5, 11-JUL-18, 11-JUL-18, 11-JUL-18
5862, 358, 14, 4, 07-JUL-18, 07-JUL-18, 07-JUL-18
5863, 358, 15, 6, 02-JUL-18, 02-JUL-18, 02-JUL-18
5864, 358, 16, 7, 30-JUN-18, 30-JUN-18, 30-JUN-18
5865, 358, 17, 7, 10-FEB-19, 10-FEB-19, 10-FEB-19
5866, 358, 18, 8, 21-FEB-19, 21-FEB-19, 21-FEB-19
5867, 358, 19, 4, 14-FEB-19, 14-FEB-19, 14-FEB-19
5868, 358, 20, 6, 12-FEB-19, 12-FEB-19, 12-FEB-19
5869, 358, 21, 5, 04-JUL-19, 04-JUL-19, 04-JUL-19
5870, 358, 22, 6, 03-JUL-19, 03-JUL-19, 03-JUL-19
5871, 358, 23, 5, 01-JUL-19, 01-JUL-19, 01-JUL-19
5872, 358, 24, 7, 03-JUL-19, 03-JUL-19, 03-JUL-19
5873, 359, 1, 8, 20-FEB-19, 20-FEB-19, 20-FEB-19
5874, 359, 2, 10, 20-FEB-19, 20-FEB-19, 20-FEB-19
5875, 359, 3, 9, 20-FEB-19, 20-FEB-19, 20-FEB-19
5876, 359, 4, 6, 19-FEB-19, 19-FEB-19, 19-FEB-19
5877, 359, 5, 4, 09-JUL-19, 09-JUL-19, 09-JUL-19
5878, 359, 6, 4, 04-JUL-19, 04-JUL-19, 04-JUL-19
5879, 359, 7, 5, 06-JUL-19, 06-JUL-19, 06-JUL-19
5880, 359, 8, 6, 07-JUL-19, 07-JUL-19, 07-JUL-19
5881, 360, 1, 4, 21-FEB-19, 21-FEB-19, 21-FEB-19
5882, 360, 2, 10, 23-FEB-19, 23-FEB-19, 23-FEB-19
5883, 360, 3, 9, 15-FEB-19, 15-FEB-19, 15-FEB-19
5884, 360, 4, 9, 20-FEB-19, 20-FEB-19, 20-FEB-19
5885, 360, 5, 4, 05-JUL-19, 05-JUL-19, 05-JUL-19
5886, 360, 6, 5, 30-JUN-19, 30-JUN-19, 30-JUN-19
5887, 360, 7, 4, 11-JUL-19, 11-JUL-19, 11-JUL-19
5888, 360, 8, 8, 03-JUL-19, 03-JUL-19, 03-JUL-19
5889, 361, 1, 5, 21-FEB-18, 21-FEB-18, 21-FEB-18
5890, 361, 2, 10, 23-FEB-18, 23-FEB-18, 23-FEB-18
5891, 361, 3, 9, 13-FEB-18, 13-FEB-18, 13-FEB-18
5892, 361, 4, 9, 22-FEB-18, 22-FEB-18, 22-FEB-18
5893, 361, 5, 4, 08-JUL-18, 08-JUL-18, 08-JUL-18
5894, 361, 6, 9, 10-JUL-18, 10-JUL-18, 10-JUL-18
5895, 361, 7, 9, 05-JUL-18, 05-JUL-18, 05-JUL-18
5896, 361, 8, 4, 11-JUL-18, 11-JUL-18, 11-JUL-18
5897, 361, 9, 5, 14-FEB-19, 14-FEB-19, 14-FEB-19
5898, 361, 10, 7, 14-FEB-19, 14-FEB-19, 14-FEB-19
5899, 361, 11, 4, 10-FEB-19, 10-FEB-19, 10-FEB-19
5900, 361, 12, 5, 15-FEB-19, 15-FEB-19, 15-FEB-19
5901, 361, 13, 9, 10-JUL-19, 10-JUL-19, 10-JUL-19
5902, 361, 14, 8, 30-JUN-19, 30-JUN-19, 30-JUN-19
5903, 361, 15, 10, 11-JUL-19, 11-JUL-19, 11-JUL-19
5904, 361, 16, 7, 13-JUL-19, 13-JUL-19, 13-JUL-19
5905, 362, 1, 5, 14-FEB-17, 14-FEB-17, 14-FEB-17
5906, 362, 2, 8, 22-FEB-17, 22-FEB-17, 22-FEB-17
5907, 362, 3, 6, 10-FEB-17, 10-FEB-17, 10-FEB-17
5908, 362, 4, 6, 10-FEB-17, 10-FEB-17, 10-FEB-17
5909, 362, 5, 8, 03-JUL-17, 03-JUL-17, 03-JUL-17
5910, 362, 6, 8, 10-JUL-17, 10-JUL-17, 10-JUL-17
5911, 362, 7, 7, 07-JUL-17, 07-JUL-17, 07-JUL-17
5912, 362, 8, 8, 13-JUL-17, 13-JUL-17, 13-JUL-17
5913, 362, 9, 5, 14-FEB-18, 14-FEB-18, 14-FEB-18
5914, 362, 10, 9, 18-FEB-18, 18-FEB-18, 18-FEB-18
5915, 362, 11, 8, 11-FEB-18, 11-FEB-18, 11-FEB-18
5916, 362, 12, 7, 21-FEB-18, 21-FEB-18, 21-FEB-18
5917, 362, 13, 9, 30-JUN-18, 30-JUN-18, 30-JUN-18
5918, 362, 14, 4, 06-JUL-18, 06-JUL-18, 06-JUL-18
5919, 362, 15, 9, 09-JUL-18, 09-JUL-18, 09-JUL-18
5920, 362, 16, 9, 03-JUL-18, 03-JUL-18, 03-JUL-18
5921, 362, 17, 7, 14-FEB-19, 14-FEB-19, 14-FEB-19
5922, 362, 18, 6, 17-FEB-19, 17-FEB-19, 17-FEB-19
5923, 362, 19, 9, 13-FEB-19, 13-FEB-19, 13-FEB-19
5924, 362, 20, 7, 16-FEB-19, 16-FEB-19, 16-FEB-19
5925, 362, 21, 4, 13-JUL-19, 13-JUL-19, 13-JUL-19
5254, 321, 14, 7, 11-JUL-19, 11-JUL-19, 11-JUL-19
5255, 321, 15, 4, 10-JUL-19, 10-JUL-19, 10-JUL-19
5256, 321, 16, 8, 07-JUL-19, 07-JUL-19, 07-JUL-19
5257, 322, 1, 6, 18-FEB-18, 18-FEB-18, 18-FEB-18
5258, 322, 2, 6, 20-FEB-18, 20-FEB-18, 20-FEB-18
5259, 322, 3, 4, 21-FEB-18, 21-FEB-18, 21-FEB-18
5260, 322, 4, 4, 18-FEB-18, 18-FEB-18, 18-FEB-18
5261, 322, 5, 8, 04-JUL-18, 04-JUL-18, 04-JUL-18
5262, 322, 6, 6, 12-JUL-18, 12-JUL-18, 12-JUL-18
5263, 322, 7, 9, 03-JUL-18, 03-JUL-18, 03-JUL-18
5264, 322, 8, 9, 02-JUL-18, 02-JUL-18, 02-JUL-18
5265, 322, 9, 5, 11-FEB-19, 11-FEB-19, 11-FEB-19
5266, 322, 10, 5, 21-FEB-19, 21-FEB-19, 21-FEB-19
5267, 322, 11, 10, 12-FEB-19, 12-FEB-19, 12-FEB-19
5268, 322, 12, 10, 23-FEB-19, 23-FEB-19, 23-FEB-19
5269, 322, 13, 7, 01-JUL-19, 01-JUL-19, 01-JUL-19
5270, 322, 14, 4, 30-JUN-19, 30-JUN-19, 30-JUN-19
5271, 322, 15, 10, 10-JUL-19, 10-JUL-19, 10-JUL-19
5272, 322, 16, 10, 30-JUN-19, 30-JUN-19, 30-JUN-19
5273, 323, 1, 6, 22-FEB-19, 22-FEB-19, 22-FEB-19
5274, 323, 2, 9, 19-FEB-19, 19-FEB-19, 19-FEB-19
5275, 323, 3, 9, 12-FEB-19, 12-FEB-19, 12-FEB-19
5276, 323, 4, 8, 17-FEB-19, 17-FEB-19, 17-FEB-19
5277, 323, 5, 9, 07-JUL-19, 07-JUL-19, 07-JUL-19
5278, 323, 6, 6, 06-JUL-19, 06-JUL-19, 06-JUL-19
5279, 323, 7, 7, 08-JUL-19, 08-JUL-19, 08-JUL-19
5280, 323, 8, 8, 12-JUL-19, 12-JUL-19, 12-JUL-19
5281, 324, 1, 8, 11-FEB-18, 11-FEB-18, 11-FEB-18
5282, 324, 2, 10, 20-FEB-18, 20-FEB-18, 20-FEB-18
5283, 324, 3, 7, 22-FEB-18, 22-FEB-18, 22-FEB-18
5284, 324, 4, 8, 18-FEB-18, 18-FEB-18, 18-FEB-18
5285, 324, 5, 9, 12-JUL-18, 12-JUL-18, 12-JUL-18
5286, 324, 6, 8, 06-JUL-18, 06-JUL-18, 06-JUL-18
5287, 324, 7, 8, 30-JUN-18, 30-JUN-18, 30-JUN-18
5288, 324, 8, 5, 30-JUN-18, 30-JUN-18, 30-JUN-18
5289, 324, 9, 7, 23-FEB-19, 23-FEB-19, 23-FEB-19
5290, 324, 10, 7, 11-FEB-19, 11-FEB-19, 11-FEB-19
5291, 324, 11, 9, 18-FEB-19, 18-FEB-19, 18-FEB-19
5292, 324, 12, 8, 14-FEB-19, 14-FEB-19, 14-FEB-19
5293, 324, 13, 5, 30-JUN-19, 30-JUN-19, 30-JUN-19
5294, 324, 14, 9, 06-JUL-19, 06-JUL-19, 06-JUL-19
5295, 324, 15, 9, 05-JUL-19, 05-JUL-19, 05-JUL-19
5296, 324, 16, 5, 07-JUL-19, 07-JUL-19, 07-JUL-19
5297, 325, 1, 9, 11-FEB-19, 11-FEB-19, 11-FEB-19
5298, 325, 2, 8, 23-FEB-19, 23-FEB-19, 23-FEB-19
5299, 325, 3, 8, 16-FEB-19, 16-FEB-19, 16-FEB-19
5300, 325, 4, 9, 18-FEB-19, 18-FEB-19, 18-FEB-19
5301, 325, 5, 4, 02-JUL-19, 02-JUL-19, 02-JUL-19
5302, 325, 6, 5, 05-JUL-19, 05-JUL-19, 05-JUL-19
5303, 325, 7, 8, 05-JUL-19, 05-JUL-19, 05-JUL-19
5304, 325, 8, 7, 11-JUL-19, 11-JUL-19, 11-JUL-19
5305, 326, 1, 7, 14-FEB-17, 14-FEB-17, 14-FEB-17
5306, 326, 2, 5, 20-FEB-17, 20-FEB-17, 20-FEB-17
5307, 326, 3, 5, 13-FEB-17, 13-FEB-17, 13-FEB-17
5308, 326, 4, 4, 13-FEB-17, 13-FEB-17, 13-FEB-17
5309, 326, 5, 5, 12-JUL-17, 12-JUL-17, 12-JUL-17
5310, 326, 6, 6, 09-JUL-17, 09-JUL-17, 09-JUL-17
5311, 326, 7, 5, 05-JUL-17, 05-JUL-17, 05-JUL-17
5312, 326, 8, 9, 12-JUL-17, 12-JUL-17, 12-JUL-17
5313, 326, 9, 6, 17-FEB-18, 17-FEB-18, 17-FEB-18
5314, 326, 10, 6, 14-FEB-18, 14-FEB-18, 14-FEB-18
5315, 326, 11, 7, 13-FEB-18, 13-FEB-18, 13-FEB-18
5316, 326, 12, 4, 23-FEB-18, 23-FEB-18, 23-FEB-18
5317, 326, 13, 7, 08-JUL-18, 08-JUL-18, 08-JUL-18
5318, 326, 14, 9, 09-JUL-18, 09-JUL-18, 09-JUL-18
5319, 326, 15, 4, 04-JUL-18, 04-JUL-18, 04-JUL-18
5320, 326, 16, 6, 01-JUL-18, 01-JUL-18, 01-JUL-18
5321, 326, 17, 5, 21-FEB-19, 21-FEB-19, 21-FEB-19
5322, 326, 18, 7, 22-FEB-19, 22-FEB-19, 22-FEB-19
5323, 326, 19, 9, 10-FEB-19, 10-FEB-19, 10-FEB-19
5324, 326, 20, 9, 15-FEB-19, 15-FEB-19, 15-FEB-19
5325, 326, 21, 7, 13-JUL-19, 13-JUL-19, 13-JUL-19
5326, 326, 22, 8, 30-JUN-19, 30-JUN-19, 30-JUN-19
5327, 326, 23, 7, 11-JUL-19, 11-JUL-19, 11-JUL-19
5328, 326, 24, 8, 10-JUL-19, 10-JUL-19, 10-JUL-19
5329, 327, 1, 9, 17-FEB-18, 17-FEB-18, 17-FEB-18
5330, 327, 2, 8, 19-FEB-18, 19-FEB-18, 19-FEB-18
5331, 327, 3, 9, 12-FEB-18, 12-FEB-18, 12-FEB-18
5332, 327, 4, 10, 18-FEB-18, 18-FEB-18, 18-FEB-18
5333, 327, 5, 7, 01-JUL-18, 01-JUL-18, 01-JUL-18
5334, 327, 6, 7, 02-JUL-18, 02-JUL-18, 02-JUL-18
5335, 327, 7, 6, 04-JUL-18, 04-JUL-18, 04-JUL-18
5336, 327, 8, 8, 07-JUL-18, 07-JUL-18, 07-JUL-18
5337, 327, 9, 7, 15-FEB-19, 15-FEB-19, 15-FEB-19
5338, 327, 10, 6, 10-FEB-19, 10-FEB-19, 10-FEB-19
5339, 327, 11, 6, 10-FEB-19, 10-FEB-19, 10-FEB-19
5340, 327, 12, 7, 22-FEB-19, 22-FEB-19, 22-FEB-19
5341, 327, 13, 6, 30-JUN-19, 30-JUN-19, 30-JUN-19
5342, 327, 14, 4, 03-JUL-19, 03-JUL-19, 03-JUL-19
5343, 327, 15, 9, 01-JUL-19, 01-JUL-19, 01-JUL-19
5344, 327, 16, 4, 12-JUL-19, 12-JUL-19, 12-JUL-19
5345, 328, 1, 6, 13-FEB-17, 13-FEB-17, 13-FEB-17
5346, 328, 2, 7, 17-FEB-17, 17-FEB-17, 17-FEB-17
5347, 328, 3, 8, 22-FEB-17, 22-FEB-17, 22-FEB-17
5348, 328, 4, 9, 14-FEB-17, 14-FEB-17, 14-FEB-17
5349, 328, 5, 4, 10-JUL-17, 10-JUL-17, 10-JUL-17
5350, 328, 6, 5, 03-JUL-17, 03-JUL-17, 03-JUL-17
5351, 328, 7, 9, 03-JUL-17, 03-JUL-17, 03-JUL-17
5352, 328, 8, 6, 08-JUL-17, 08-JUL-17, 08-JUL-17
5353, 328, 9, 4, 12-FEB-18, 12-FEB-18, 12-FEB-18
5354, 328, 10, 8, 12-FEB-18, 12-FEB-18, 12-FEB-18
5355, 328, 11, 8, 21-FEB-18, 21-FEB-18, 21-FEB-18
5356, 328, 12, 7, 13-FEB-18, 13-FEB-18, 13-FEB-18
5357, 328, 13, 9, 01-JUL-18, 01-JUL-18, 01-JUL-18
5358, 328, 14, 5, 08-JUL-18, 08-JUL-18, 08-JUL-18
5359, 328, 15, 7, 07-JUL-18, 07-JUL-18, 07-JUL-18
5360, 328, 16, 6, 01-JUL-18, 01-JUL-18, 01-JUL-18
5361, 328, 17, 8, 22-FEB-19, 22-FEB-19, 22-FEB-19
5362, 328, 18, 4, 11-FEB-19, 11-FEB-19, 11-FEB-19
5363, 328, 19, 9, 12-FEB-19, 12-FEB-19, 12-FEB-19
5364, 328, 20, 4, 18-FEB-19, 18-FEB-19, 18-FEB-19
5365, 328, 21, 5, 09-JUL-19, 09-JUL-19, 09-JUL-19
5366, 328, 22, 5, 09-JUL-19, 09-JUL-19, 09-JUL-19
5367, 328, 23, 7, 03-JUL-19, 03-JUL-19, 03-JUL-19
5368, 328, 24, 5, 13-JUL-19, 13-JUL-19, 13-JUL-19
5369, 329, 1, 7, 15-FEB-18, 15-FEB-18, 15-FEB-18
5370, 329, 2, 10, 21-FEB-18, 21-FEB-18, 21-FEB-18
5371, 329, 3, 5, 16-FEB-18, 16-FEB-18, 16-FEB-18
5372, 329, 4, 6, 20-FEB-18, 20-FEB-18, 20-FEB-18
5373, 329, 5, 5, 04-JUL-18, 04-JUL-18, 04-JUL-18
5374, 329, 6, 6, 11-JUL-18, 11-JUL-18, 11-JUL-18
5375, 329, 7, 7, 03-JUL-18, 03-JUL-18, 03-JUL-18
5376, 329, 8, 8, 03-JUL-18, 03-JUL-18, 03-JUL-18
5377, 329, 9, 6, 21-FEB-19, 21-FEB-19, 21-FEB-19
5378, 329, 10, 7, 16-FEB-19, 16-FEB-19, 16-FEB-19
5379, 329, 11, 5, 20-FEB-19, 20-FEB-19, 20-FEB-19
5380, 329, 12, 9, 17-FEB-19, 17-FEB-19, 17-FEB-19
5381, 329, 13, 10, 04-JUL-19, 04-JUL-19, 04-JUL-19
5382, 329, 14, 4, 01-JUL-19, 01-JUL-19, 01-JUL-19
5383, 329, 15, 5, 03-JUL-19, 03-JUL-19, 03-JUL-19
5384, 329, 16, 7, 11-JUL-19, 11-JUL-19, 11-JUL-19
5385, 330, 1, 6, 15-FEB-19, 15-FEB-19, 15-FEB-19
5386, 330, 2, 10, 13-FEB-19, 13-FEB-19, 13-FEB-19
5387, 330, 3, 9, 19-FEB-19, 19-FEB-19, 19-FEB-19
5388, 330, 4, 5, 19-FEB-19, 19-FEB-19, 19-FEB-19
5389, 330, 5, 10, 12-JUL-19, 12-JUL-19, 12-JUL-19
5390, 330, 6, 7, 07-JUL-19, 07-JUL-19, 07-JUL-19
5391, 330, 7, 9, 04-JUL-19, 04-JUL-19, 04-JUL-19
5392, 330, 8, 7, 10-JUL-19, 10-JUL-19, 10-JUL-19
5393, 331, 1, 4, 17-FEB-17, 17-FEB-17, 17-FEB-17
5394, 331, 2, 9, 20-FEB-17, 20-FEB-17, 20-FEB-17
5395, 331, 3, 6, 20-FEB-17, 20-FEB-17, 20-FEB-17
5396, 331, 4, 8, 11-FEB-17, 11-FEB-17, 11-FEB-17
5397, 331, 5, 9, 04-JUL-17, 04-JUL-17, 04-JUL-17
5398, 331, 6, 7, 13-JUL-17, 13-JUL-17, 13-JUL-17
5399, 331, 7, 7, 04-JUL-17, 04-JUL-17, 04-JUL-17
5400, 331, 8, 8, 11-JUL-17, 11-JUL-17, 11-JUL-17
5401, 331, 9, 4, 18-FEB-18, 18-FEB-18, 18-FEB-18
5402, 331, 10, 9, 14-FEB-18, 14-FEB-18, 14-FEB-18
5403, 331, 11, 9, 13-FEB-18, 13-FEB-18, 13-FEB-18
5404, 331, 12, 8, 21-FEB-18, 21-FEB-18, 21-FEB-18
5405, 331, 13, 4, 02-JUL-18, 02-JUL-18, 02-JUL-18
5406, 331, 14, 4, 12-JUL-18, 12-JUL-18, 12-JUL-18
5407, 331, 15, 5, 30-JUN-18, 30-JUN-18, 30-JUN-18
5408, 331, 16, 9, 04-JUL-18, 04-JUL-18, 04-JUL-18
5409, 331, 17, 8, 10-FEB-19, 10-FEB-19, 10-FEB-19
5410, 331, 18, 9, 10-FEB-19, 10-FEB-19, 10-FEB-19
5411, 331, 19, 9, 19-FEB-19, 19-FEB-19, 19-FEB-19
5412, 331, 20, 8, 12-FEB-19, 12-FEB-19, 12-FEB-19
5413, 331, 21, 5, 04-JUL-19, 04-JUL-19, 04-JUL-19
5414, 331, 22, 4, 08-JUL-19, 08-JUL-19, 08-JUL-19
5415, 331, 23, 6, 05-JUL-19, 05-JUL-19, 05-JUL-19
5416, 331, 24, 6, 12-JUL-19, 12-JUL-19, 12-JUL-19
5417, 332, 1, 10, 22-FEB-19, 22-FEB-19, 22-FEB-19
5418, 332, 2, 8, 15-FEB-19, 15-FEB-19, 15-FEB-19
5419, 332, 3, 7, 20-FEB-19, 20-FEB-19, 20-FEB-19
5420, 332, 4, 9, 11-FEB-19, 11-FEB-19, 11-FEB-19
5421, 332, 5, 8, 02-JUL-19, 02-JUL-19, 02-JUL-19
5422, 332, 6, 9, 01-JUL-19, 01-JUL-19, 01-JUL-19
5423, 332, 7, 7, 11-JUL-19, 11-JUL-19, 11-JUL-19
5424, 332, 8, 6, 07-JUL-19, 07-JUL-19, 07-JUL-19
5425, 333, 1, 4, 19-FEB-17, 19-FEB-17, 19-FEB-17
5426, 333, 2, 4, 18-FEB-17, 18-FEB-17, 18-FEB-17
5427, 333, 3, 4, 17-FEB-17, 17-FEB-17, 17-FEB-17
5428, 333, 4, 9, 15-FEB-17, 15-FEB-17, 15-FEB-17
5429, 333, 5, 9, 03-JUL-17, 03-JUL-17, 03-JUL-17
5430, 333, 6, 7, 13-JUL-17, 13-JUL-17, 13-JUL-17
5431, 333, 7, 7, 05-JUL-17, 05-JUL-17, 05-JUL-17
5432, 333, 8, 4, 01-JUL-17, 01-JUL-17, 01-JUL-17
5433, 333, 9, 5, 22-FEB-18, 22-FEB-18, 22-FEB-18
5434, 333, 10, 8, 19-FEB-18, 19-FEB-18, 19-FEB-18
5435, 333, 11, 6, 22-FEB-18, 22-FEB-18, 22-FEB-18
5436, 333, 12, 5, 18-FEB-18, 18-FEB-18, 18-FEB-18
5437, 333, 13, 4, 06-JUL-18, 06-JUL-18, 06-JUL-18
5438, 333, 14, 7, 09-JUL-18, 09-JUL-18, 09-JUL-18
5439, 333, 15, 8, 05-JUL-18, 05-JUL-18, 05-JUL-18
5440, 333, 16, 4, 30-JUN-18, 30-JUN-18, 30-JUN-18
5441, 333, 17, 5, 13-FEB-19, 13-FEB-19, 13-FEB-19
5442, 333, 18, 9, 10-FEB-19, 10-FEB-19, 10-FEB-19
5443, 333, 19, 5, 16-FEB-19, 16-FEB-19, 16-FEB-19
5444, 333, 20, 4, 14-FEB-19, 14-FEB-19, 14-FEB-19
5445, 333, 21, 6, 11-JUL-19, 11-JUL-19, 11-JUL-19
5446, 333, 22, 4, 03-JUL-19, 03-JUL-19, 03-JUL-19
5447, 333, 23, 5, 02-JUL-19, 02-JUL-19, 02-JUL-19
5448, 333, 24, 4, 11-JUL-19, 11-JUL-19, 11-JUL-19
5449, 334, 1, 9, 23-FEB-18, 23-FEB-18, 23-FEB-18
5450, 334, 2, 8, 16-FEB-18, 16-FEB-18, 16-FEB-18
5451, 334, 3, 4, 22-FEB-18, 22-FEB-18, 22-FEB-18
5452, 334, 4, 5, 18-FEB-18, 18-FEB-18, 18-FEB-18
5453, 334, 5, 6, 01-JUL-18, 01-JUL-18, 01-JUL-18
5454, 334, 6, 10, 07-JUL-18, 07-JUL-18, 07-JUL-18
5455, 334, 7, 6, 10-JUL-18, 10-JUL-18, 10-JUL-18
5456, 334, 8, 7, 12-JUL-18, 12-JUL-18, 12-JUL-18
5457, 334, 9, 4, 11-FEB-19, 11-FEB-19, 11-FEB-19
5458, 334, 10, 9, 17-FEB-19, 17-FEB-19, 17-FEB-19
5459, 334, 11, 7, 22-FEB-19, 22-FEB-19, 22-FEB-19
5460, 334, 12, 8, 13-FEB-19, 13-FEB-19, 13-FEB-19
5461, 334, 13, 10, 09-JUL-19, 09-JUL-19, 09-JUL-19
5462, 334, 14, 4, 11-JUL-19, 11-JUL-19, 11-JUL-19
5463, 334, 15, 6, 09-JUL-19, 09-JUL-19, 09-JUL-19
5464, 334, 16, 6, 03-JUL-19, 03-JUL-19, 03-JUL-19
5465, 335, 1, 5, 22-FEB-18, 22-FEB-18, 22-FEB-18
5466, 335, 2, 5, 12-FEB-18, 12-FEB-18, 12-FEB-18
5467, 335, 3, 8, 22-FEB-18, 22-FEB-18, 22-FEB-18
5468, 335, 4, 6, 12-FEB-18, 12-FEB-18, 12-FEB-18
5469, 335, 5, 8, 07-JUL-18, 07-JUL-18, 07-JUL-18
5470, 335, 6, 5, 11-JUL-18, 11-JUL-18, 11-JUL-18
5471, 335, 7, 5, 09-JUL-18, 09-JUL-18, 09-JUL-18
5472, 335, 8, 10, 08-JUL-18, 08-JUL-18, 08-JUL-18
5473, 335, 9, 9, 15-FEB-19, 15-FEB-19, 15-FEB-19
5474, 335, 10, 4, 23-FEB-19, 23-FEB-19, 23-FEB-19
5475, 335, 11, 4, 20-FEB-19, 20-FEB-19, 20-FEB-19
5476, 335, 12, 8, 19-FEB-19, 19-FEB-19, 19-FEB-19
5477, 335, 13, 6, 09-JUL-19, 09-JUL-19, 09-JUL-19
5478, 335, 14, 8, 10-JUL-19, 10-JUL-19, 10-JUL-19
5479, 335, 15, 9, 07-JUL-19, 07-JUL-19, 07-JUL-19
5480, 335, 16, 10, 08-JUL-19, 08-JUL-19, 08-JUL-19
5481, 336, 1, 8, 16-FEB-17, 16-FEB-17, 16-FEB-17
5482, 336, 2, 7, 12-FEB-17, 12-FEB-17, 12-FEB-17
5483, 336, 3, 4, 10-FEB-17, 10-FEB-17, 10-FEB-17
5484, 336, 4, 7, 21-FEB-17, 21-FEB-17, 21-FEB-17
5485, 336, 5, 6, 09-JUL-17, 09-JUL-17, 09-JUL-17
5486, 336, 6, 7, 01-JUL-17, 01-JUL-17, 01-JUL-17
5487, 336, 7, 8, 10-JUL-17, 10-JUL-17, 10-JUL-17
5488, 336, 8, 4, 08-JUL-17, 08-JUL-17, 08-JUL-17
5489, 336, 9, 8, 19-FEB-18, 19-FEB-18, 19-FEB-18
5490, 336, 10, 6, 12-FEB-18, 12-FEB-18, 12-FEB-18
5491, 336, 11, 9, 16-FEB-18, 16-FEB-18, 16-FEB-18
5492, 336, 12, 7, 11-FEB-18, 11-FEB-18, 11-FEB-18
5493, 336, 13, 9, 06-JUL-18, 06-JUL-18, 06-JUL-18
5494, 336, 14, 6, 11-JUL-18, 11-JUL-18, 11-JUL-18
5495, 336, 15, 8, 06-JUL-18, 06-JUL-18, 06-JUL-18
5496, 336, 16, 9, 04-JUL-18, 04-JUL-18, 04-JUL-18
5497, 336, 17, 4, 15-FEB-19, 15-FEB-19, 15-FEB-19
5498, 336, 18, 8, 22-FEB-19, 22-FEB-19, 22-FEB-19
5499, 336, 19, 6, 14-FEB-19, 14-FEB-19, 14-FEB-19
5500, 336, 20, 4, 18-FEB-19, 18-FEB-19, 18-FEB-19
5501, 336, 21, 4, 03-JUL-19, 03-JUL-19, 03-JUL-19
5502, 336, 22, 6, 08-JUL-19, 08-JUL-19, 08-JUL-19
5503, 336, 23, 5, 12-JUL-19, 12-JUL-19, 12-JUL-19
5504, 336, 24, 6, 11-JUL-19, 11-JUL-19, 11-JUL-19
5505, 337, 1, 10, 11-FEB-18, 11-FEB-18, 11-FEB-18
5506, 337, 2, 4, 10-FEB-18, 10-FEB-18, 10-FEB-18
5507, 337, 3, 8, 21-FEB-18, 21-FEB-18, 21-FEB-18
5508, 337, 4, 10, 17-FEB-18, 17-FEB-18, 17-FEB-18
5509, 337, 5, 4, 10-JUL-18, 10-JUL-18, 10-JUL-18
